Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
22,USA Southeast,Miami,Florida,W4NVU  C,W4NVU  G,147.015000,DUP+,0.600000,DV,OFF,88.5Hz,YES,Approximate,25.800000,-80.210000,--:--
22,USA Southeast,Milton,Florida,KI4WZA B,KI4WZA G,444.925000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,30.360000,-87.040000,--:--
22,USA Southeast,Milton,Florida,KI4WZA C,KI4WZA G,147.330000,DUP+,0.600000,DV,OFF,88.5Hz,YES,Approximate,30.360000,-87.040000,--:--
22,USA Southeast,Mobile,Alabama,W4IAX  B,W4IAX  G,444.9,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,30.61,-88.18,-6:00
22,USA Southeast,Mobile,Alabama,W4IAX  C,W4IAX  G,145.39,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,30.61,-88.18,-6:00
22,USA Southeast,Montgomery,Alabama,W4AP   B,W4AP   G,443.975,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,32.41,-86.19,-6:00
22,USA Southeast,Montgomery,Alabama,W4AP   C,W4AP   G,146.92,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,32.41,-86.19,-6:00
22,USA Southeast,Morganton,Georgia,KM4MAD C,KM4MAD G,145.4,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,34.81,-84.21,-5:00
22,USA Southeast,Morristown,Tennessee,W4LDG  B,W4LDG  G,444.475,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,36.21,-83.36,-5:00
22,USA Southeast,Morristown,Tennessee,W4LDG  C,W4LDG  G,144.92,DUP+,2.5,DV,OFF,82.5Hz,Yes,Approximate,36.21,-83.36,-5:00
22,USA Southeast,Myrtle Beach,South Ca,NE4SC  B,NE4SC  G,442.787500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,33.960000,-79.100000,--:--
22,USA Southeast,Myrtle Beach,South Ca,NE4SC  C,NE4SC  G,144.980000,DUP+,2.500000,DV,OFF,88.5Hz,YES,Approximate,33.960000,-79.100000,--:--
22,USA Southeast,Naples,Florida,AA4PP  B,AA4PP  G,441.500000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,26.130000,-81.720000,--:--
22,USA Southeast,Naples,Florida,AA4PP  C,AA4PP  G,145.490000,DUP+,0.600000,DV,OFF,88.5Hz,YES,Approximate,26.130000,-81.720000,--:--
22,USA Southeast,Nashville,Tennessee,K4CPO  C,K4CPO  G,147.18,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,36.13,-86.96,-6:00
22,USA Southeast,Natchez,Mississippi,N5TAM  B,N5TAM  G,447.4125,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,31.54,-91.35,-6:00
22,USA Southeast,Natchez,Mississippi,N5TAM  C,N5TAM  G,145.25,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,31.54,-91.35,-6:00
22,USA Southeast,Ocala,Florida,KG4NXO B,KG4NXO G,443.875000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,29.200000,-82.170000,--:--
22,USA Southeast,Ocala,Florida,KG4NXO C,KG4NXO G,145.170000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,29.200000,-82.170000,--:--
22,USA Southeast,Ocala,Florida,KK4DFC C,KK4DFC G,146.790000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,29.130000,-82.060000,--:--
22,USA Southeast,Oneida,Tennessee,W4BSF  B,W4BSF  G,444.3875,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,36.51,-84.51,-5:00
22,USA Southeast,Opelika,Alabama,W4LEE  C,W4LEE  G,147.375000,DUP+,0.600000,DV,OFF,88.5Hz,YES,Approximate,32.650000,-85.380000,--:--
22,USA Southeast,Orlando,Florida,K1XC   B,K1XC   G,443.275000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,28.560000,-81.350000,--:--
22,USA Southeast,Orlando,Florida,K1XC   C,K1XC   G,146.820000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,28.560000,-81.350000,--:--
22,USA Southeast,Orlando,Florida,KN4DCI B,KN4DCI G,443.325000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,28.560000,-81.440000,--:--
22,USA Southeast,Orlando,Florida,W4AES  B,W4AES  G,443.625000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,28.530000,-81.380000,--:--
22,USA Southeast,Orlando,Florida,WD4WDW B,WD4WDW G,442.000000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,28.400000,-81.530000,--:--
22,USA Southeast,Palm Beach,Florida,K4WPB  C,K4WPB  G,145.320000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,26.400000,-80.040000,--:--
22,USA Southeast,Palm Coast,Florida,KG4TCC B,KG4TCC G,442.325000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,29.490000,-81.120000,--:--
22,USA Southeast,Palm Harbor,Florida,W4AFC  B,W4AFC  G,442.500000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,28.070000,-82.750000,--:--
22,USA Southeast,Palm Harbor,Florida,W4AFC  C,W4AFC  G,147.120000,DUP+,6.000000,DV,OFF,88.5Hz,YES,Approximate,28.070000,-82.750000,--:--
22,USA Southeast,Panama City,Florida,KK4IQW C,KK4IQW G,144.905000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,30.200000,-85.660000,--:--
22,USA Southeast,Pearl,Mississi,W5PFR  B,W5PFR  G,441.812500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,32.290000,-90.030000,--:--
22,USA Southeast,Pembroke,Georgia,KJ4GGV B,KJ4GGV G,440.700000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,32.150000,-81.610000,--:--
22,USA Southeast,Pembroke,Georgia,KJ4GGV C,KJ4GGV G,145.280000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,32.150000,-81.610000,--:--
22,USA Southeast,Raleigh,North Ca,W4RNC  B,W4RNC  G,442.212500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,35.680000,-78.530000,--:--
22,USA Southeast,Roanoke,Alabama,KJ4JNX B,KJ4JNX G,444.900000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,33.160000,-85.350000,--:--
22,USA Southeast,Roanoke,Alabama,KJ4JNX C,KJ4JNX G,145.400000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,33.160000,-85.350000,--:--
22,USA Southeast,Rockmart,Georgia,WX4PCA B,WX4PCA G,440.575,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.93,-85,-5:00
22,USA Southeast,Rockmart,Georgia,WX4PCA C,WX4PCA G,145.34,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.93,-85,-5:00
22,USA Southeast,Rockwood,Tennesse,KE4RX  B,KE4RX  G,441.812500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,35.870000,-84.680000,--:--
22,USA Southeast,Rome,Georgia,W4VO   B,W4VO   G,440.625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,34.14,-85.14,-5:00
22,USA Southeast,Rome,Georgia,W4VO   C,W4VO   G,145.38,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,34.14,-85.14,-5:00
22,USA Southeast,Saint Cloud,Florida,KG4EOC B,KG4EOC G,444.100000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,28.260000,-81.320000,--:--
22,USA Southeast,Sandersville,Georgia,W4SAN  C,W4SAN  G,145.320000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,32.980000,-82.810000,--:--
22,USA Southeast,Sanford,Florida,W4PLB  B,W4PLB  G,442.300000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,28.820000,-81.340000,--:--
22,USA Southeast,Sanford,Florida,W4PLB  C,W4PLB  G,145.160000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,28.820000,-81.340000,--:--
22,USA Southeast,Savannah,Georgia,KK4SGC B,KK4SGC G,440.587500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,32.050000,-81.070000,--:--
22,USA Southeast,Savannah,Georgia,KK4SGC C,KK4SGC G,144.940000,DUP+,2.500000,DV,OFF,88.5Hz,YES,Approximate,32.050000,-81.070000,--:--
22,USA Southeast,Shelby,North Ca,W4NYR  B,W4NYR  G,444.187500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,35.270000,-81.330000,--:--
22,USA Southeast,Shelby,North Ca,W4NYR  C,W4NYR  G,145.080000,DUP+,1.400000,DV,OFF,88.5Hz,YES,Approximate,35.270000,-81.330000,--:--
22,USA Southeast,St.Petersburg,Florida,W4ICY  B,W4ICY  G,442.750000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,27.880000,-82.640000,--:--
22,USA Southeast,Stone Mountain,Georgia,WX4GPB B,WX4GPB G,440.700000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,33.810000,-84.140000,--:--
22,USA Southeast,Stone Mountain,Georgia,WX4GPB C,WX4GPB G,144.960000,DUP+,2.500000,DV,OFF,88.5Hz,YES,Approximate,33.810000,-84.140000,--:--
22,USA Southeast,Stuart,Florida,KB4DD  C,KB4DD  G,145.440000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,27.140000,-80.220000,--:--
22,USA Southeast,Sun City Center,Florida,W1SCC  B,W1SCC  G,442.225000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,27.720000,-82.350000,--:--
22,USA Southeast,Sun City Center,Florida,W1SCC  C,W1SCC  G,147.262500,DUP+,0.600000,DV,OFF,88.5Hz,YES,Approximate,27.720000,-82.350000,--:--
22,USA Southeast,Tallahassee,Florida,NF4DG  B,NF4DG  G,443.450000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,30.450000,-84.280000,--:--
22,USA Southeast,Tallahassee,Florida,NF4DG  C,NF4DG  G,146.835000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,30.450000,-84.280000,--:--
22,USA Southeast,Tampa,Florida,W4RNT  B,W4RNT  G,444.812500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,27.900000,-82.510000,--:--
22,USA Southeast,Tavares,Florida,KJ4TJD B,KJ4TJD G,444.500000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,28.490000,-81.430000,--:--
22,USA Southeast,Tavares,Florida,KK4KYK B,KK4KYK G,443.025000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,28.830000,-81.690000,--:--
22,USA Southeast,Tifton,Georgia,W4PVW  B,W4PVW  G,444.562500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,31.470000,-83.470000,--:--
22,USA Southeast,Tifton,Georgia,W4PVW  C,W4PVW  G,145.120000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,31.470000,-83.470000,--:--
22,USA Southeast,Trussville,Alabama,KK4YOE B,KK4YOE G,442.1,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.66,-86.61,-6:00
22,USA Southeast,Trussville,Alabama,KK4YOE C,KK4YOE G,145.04,DUP+,1.4,DV,OFF,82.5Hz,Yes,Approximate,33.66,-86.61,-6:00
22,USA Southeast,Tryon,North Ca,KK4LVF B,KK4LVF G,442.875000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,35.280000,-82.230000,--:--
22,USA Southeast,Tupelo,Mississippi,K5LLO  A,K5LLO  G,145.22,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,34.3,-88.64,-6:00
22,USA Southeast,Tupelo,Mississippi,K5LLO  B,K5LLO  G,444.95,DUP+,6,DV,OFF,82.5Hz,Yes,Approximate,34.3,-88.64,-6:00
22,USA Southeast,Tupelo,Mississippi,K5LLO  C,K5LLO  G,145.42,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,34.3,-88.64,-6:00
22,USA Southeast,Tuscaloosa,Alabama,W4KCQ  B,W4KCQ  G,444.075,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.21,-87.52,-6:00
22,USA Southeast,Tuscaloosa,Alabama,W4KCQ  C,W4KCQ  G,146.605,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,33.21,-87.52,-6:00
22,USA Southeast,Valdosta,Georgia,W4VLD  B,W4VLD  G,443.712500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,30.850000,-83.320000,--:--
22,USA Southeast,Valdosta,Georgia,W4VLD  C,W4VLD  G,145.140000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,30.850000,-83.320000,--:--
22,USA Southeast,Vernon,Alabama,KC4UG  B,KC4UG  G,444.25,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,33.75,-88.12,-6:00
22,USA Southeast,Vernon,Alabama,KC4UG  C,KC4UG  G,145.775,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,33.75,-88.12,-6:00
22,USA Southeast,Vero Beach,Florida,WA4TCD C,WA4TCD G,145.400000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,27.610000,-80.380000,--:--
22,USA Southeast,Waleska,Georgia,KI4GOM C,KI4GOM G,145.02,DUP+,1.4,DV,OFF,82.5Hz,Yes,Approximate,34.33,-84.63,-5:00
22,USA Southeast,Warm Springs,Georgia,KJ4KLE B,KJ4KLE G,440.675000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,32.860000,-84.700000,--:--
22,USA Southeast,Warm Springs,Georgia,KJ4KLE C,KJ4KLE G,144.920000,DUP+,2.500000,DV,OFF,88.5Hz,YES,Approximate,32.860000,-84.700000,--:--
22,USA Southeast,Waynesboro,Georgia,K4BRK  B,K4BRK  G,444.100000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,33.160000,-81.980000,--:--
22,USA Southeast,Weeki Wachee,Florida,KK4ONE A,KK4ONE G,438.950000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,28.520000,-82.560000,--:--
22,USA Southeast,Weeki Wachee,Florida,KK4ONE B,KK4ONE G,445.445000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,28.520000,-82.560000,--:--
22,USA Southeast,Weeki Wachee,Florida,KK4ONE C,KK4ONE G,146.550000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,28.520000,-82.560000,--:--
22,USA Southeast,Wesley Chapel,Florida,W4SRT  B,W4SRT  G,442.325000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,28.270000,-82.310000,--:--
22,USA Southeast,Whiteville,Tennessee,KM4GHK B,KM4GHK G,444.4375,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,35.46,-89.15,-6:00
22,USA Southeast,Wingate,North Ca,W4FAN  B,W4FAN  G,444.862500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,34.980000,-80.460000,--:--
23,USA West,Alamogrodo,New Mexico,W6DHS  B,W6DHS  G,440.6,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,32.99,-105.98,-7:00
23,USA West,Alamogrodo,New Mexico,W6DHS  C,W6DHS  G,144.96,DUP-,0.4,DV,OFF,82.5Hz,Yes,Approximate,32.99,-105.98,-7:00
23,USA West,Albuquerque,New Mexico,K5URR  B,K5URR  G,449.45,DUP-,5,DV,OFF,82.5Hz,Yes,Approximate,35.06,-106.58,-7:00
23,USA West,Albuquerque,New Mexico,K5URR  C,K5URR  G,146.86,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,35.06,-106.58,-7:00
